News Channel,News Time,News text,Sentiment,Tweet Ago,Tweet ID,neg,neutral,pos
@CNN,2018-07-14 20:15:05+00:00,"Here's CNN's weekly roundup of the news, notes and chatter about the prospects for the next Democratic presidential… https://t.co/jhP4I1C2En",0.296,56,1018227403968122880,0.0,0.891,0.109
@CNN,2018-07-14 20:00:13+00:00,Impact of Attorney General Jeff Sessions' asylum move already felt at border https://t.co/5AKQyaPG98 https://t.co/FJeN4bNPub,0.0,57,1018223661151596546,0.0,1.0,0.0
@CNN,2018-07-14 19:45:06+00:00,This video game could generate a new type of World Cup next year https://t.co/gji26lhVZa https://t.co/Bhcrmb81I8,0.0,58,1018219857068912641,0.0,1.0,0.0
@CNN,2018-07-14 19:30:12+00:00,"Jaguar escapes enclosure at Audubon Zoo in New Orleans and kills 4 alpacas, an emu and a fox https://t.co/JTwcwexRLj https://t.co/UNZ75WSIgz",-0.4588,59,1018216110469058561,0.167,0.762,0.071
@CNN,2018-07-14 19:15:10+00:00,"In Europe, First Lady Melania Trump is the Trump sticking to the script https://t.co/odZGVA2sfq https://t.co/0ZtVvImGrw",0.0,60,1018212327269773312,0.0,1.0,0.0
@CNN,2018-07-14 19:00:12+00:00,A senior National Security Council official who argued for increasing US refugee admissions and feuded with senior… https://t.co/oELKfzIiK5,-0.5106,61,1018208557756567553,0.258,0.633,0.109
@CNN,2018-07-14 18:45:08+00:00,The British public doesn't appear amused with President Trump walking in front of Queen Elizabeth II… https://t.co/9g5x8lMe0q,-0.3252,62,1018204765229125632,0.127,0.873,0.0
@CNN,2018-07-14 18:30:17+00:00,Here's what you might have missed during a busy news week https://t.co/rv1W25n2Iw https://t.co/MXMHXycOXl,-0.296,63,1018201029836500992,0.167,0.833,0.0
@CNN,2018-07-14 18:15:00+00:00,Philando Castile was fatally shot by police in Minnesota in 2016 — then came the Russian trolls. An exclusive CNN i… https://t.co/snbZHI833T,-0.5719,64,1018197184293101568,0.17,0.769,0.061
@CNN,2018-07-14 18:03:36+00:00,Israelis and Palestinians exchange fire along Gaza border https://t.co/YFUZAkkv5i https://t.co/dAFsl7lqaU,-0.34,65,1018194314621587457,0.211,0.789,0.0
@CNN,2018-07-14 18:00:04+00:00,Is it dark? And are you wearing sunglasses? You’re ready for the return of the CNN series #History of Comedy. Hear… https://t.co/spOWGQNvT1,0.6553,66,1018193427811459077,0.0,0.789,0.211
@CNN,2018-07-14 17:45:00+00:00,"The Thai boys rescued from a cave after nearly three weeks are ""sitting up in their beds"" and ""sending thank-you me… https://t.co/m00GEVO4Nr",0.4215,67,1018189633442574336,0.0,0.877,0.123
@CNN,2018-07-14 17:38:39+00:00,Serena Williams' fairytale return from maternity leave fell one match short as she lost to Angelique Kerber in the… https://t.co/5max8jzFCc,-0.3612,68,1018188036264218624,0.163,0.837,0.0
@CNN,2018-07-14 17:28:24+00:00,Secretary of State Mike Pompeo says President Trump should proceed with his summit with Russian President Vladimir… https://t.co/szEb8ClWru,0.0,69,1018185456775847936,0.0,1.0,0.0
@CNN,2018-07-14 17:11:35+00:00,"In Scotland, @PhilBlackCNN reports ""thousands of people"" have been rallying and protesting against Trump. One prote… https://t.co/3Z1l8nN5we",-0.4215,70,1018181226610360320,0.149,0.851,0.0
@CNN,2018-07-14 16:53:47+00:00,"Germany's Angelique Kerber beats American Serena Williams 6-3, 6-3 to win her first Wimbledon championship… https://t.co/qvmrNpeovo",0.5859,71,1018176745311227904,0.0,0.798,0.202
@CNN,2018-07-14 16:35:05+00:00,"Germany's Angelique Kerber beats American Serena Williams 6-2, 6-3 to win her first Wimbledon championship… https://t.co/tJUTOpoTjR",0.5859,72,1018172038215761920,0.0,0.798,0.202
@CNN,2018-07-14 16:30:50+00:00,"""What happened to when we were united against a common enemy?"" CNN's @smerconish slams partisan reactions to the ""t… https://t.co/IQMCH75fBd",0.4215,73,1018170969918181376,0.0,0.865,0.135
@CNN,2018-07-14 16:15:00+00:00,"""Probably the best course of action is to cancel this meeting."" Democratic Rep. Mike Quigley says President Trump s… https://t.co/8UVkrBidZj",0.4939,74,1018166984918233089,0.083,0.744,0.174
@CNN,2018-07-14 16:03:49+00:00,"Belgium beats England 2-0, finishing third place in the World Cup https://t.co/CgOfxgNZCd https://t.co/Rag2LuM3bW",0.0,75,1018164169118486529,0.0,1.0,0.0
@CNN,2018-07-14 15:45:09+00:00,Novak Djokovic outlasts Rafael Nadal in Wimbledon semifinal to reach his first grand slam final in two years… https://t.co/6lUvpufaOc,0.128,76,1018159472676687872,0.115,0.705,0.181
@CNN,2018-07-14 15:30:06+00:00,Why Emmett Till's case matters to American history and our future https://t.co/dp49PtgYwG (via @CNNOpinion) https://t.co/4V6VYmNyfj,0.0258,77,1018155686763483137,0.0,0.927,0.073
@CNN,2018-07-14 15:15:10+00:00,A paragliding protester hovered within surprising proximity of Trump on Friday as the President admired the view fr… https://t.co/UB9Dgswldg,0.6597,78,1018151925571780608,0.0,0.748,0.252
@CNN,2018-07-14 15:01:05+00:00,"Director of National Intelligence Dan Coats raises the alarm on growing cyberattack threats against the US, saying… https://t.co/sLfH84NISw",-0.1027,79,1018148385231196161,0.217,0.583,0.2
@CNN,2018-07-14 14:52:07+00:00,How Finland has survived in Russia's dark shadow https://t.co/uaqYYKM8PB https://t.co/vCromYSYn4,0.5106,80,1018146125977735168,0.0,0.732,0.268
@CNN,2018-07-14 14:01:48+00:00,This 12-year-old who is battling a rare bone cancer had her wish granted when she got to see the ocean and learn to… https://t.co/OqpMmp7aoA,-0.4215,81,1018133464992964608,0.215,0.629,0.156
@CNN,2018-07-14 13:46:05+00:00,Newly-discovered fossils suggest giant dinosaurs evolved millions of years earlier than scientists thought https://t.co/1qJw5J5dhi,0.0,82,1018129509973942272,0.0,1.0,0.0
@CNN,2018-07-14 13:31:00+00:00,"Meet Care-E, the automated airport assistant that scans a boarding pass, carries luggage and guides passengers to t… https://t.co/c12TfEbuCS",0.0,83,1018125713025748992,0.0,1.0,0.0
@CNN,2018-07-14 13:01:03+00:00,"Scientists have discovered the world's oldest color. It's bright pink -- the color of bubble gum, flamingos and cot… https://t.co/pXGHjWw5yb",0.4404,84,1018118176029192193,0.0,0.868,0.132
@CNN,2018-07-14 12:46:07+00:00,"From the biggest street art party in Hong Kong to a community art tour, here are six Instagrammable ways to enjoy H… https://t.co/1MJl9Bgfc1",0.7096,85,1018114418192846849,0.0,0.772,0.228
@CNN,2018-07-14 12:31:02+00:00,"Stitch Fix is tapping into the children's apparel market, launching subscription boxes with sizes 2T to 14. Founder… https://t.co/VE939a8HoA",0.0,86,1018110619868753920,0.0,1.0,0.0
@CNN,2018-07-14 12:01:05+00:00,"Archaeologists unearth a mysterious sarcophagus in Egypt 
https://t.co/Z5XE26NQuK https://t.co/QbVllJbH6F",0.0,87,1018103083560243201,0.0,1.0,0.0
@CNN,2018-07-14 11:31:00+00:00,It's not always easy going green. Starbucks and Nestlé customers embraced the brands' moves to environmentally-frie… https://t.co/zVa4gcuLL8,-0.3412,88,1018095513546002433,0.131,0.869,0.0
@CNN,2018-07-14 11:01:04+00:00,5-year-old Garrett Matthias prepared his own obituary before he died from a rare form of pediatric cancer. In words… https://t.co/kvDtKV3C0J,-0.7964,89,1018087981326962689,0.309,0.618,0.073
@CNN,2018-07-14 10:31:00+00:00,Starbucks is going strawless. The coffee company announced Monday that it will phase out plastic straws from all of… https://t.co/4nPdL5wkfC,0.0,90,1018080414030815232,0.0,1.0,0.0
@CNN,2018-07-14 10:16:11+00:00,Scientists at the Teopanzolco archeological site discovered an ancient temple this week that was exposed by the dev… https://t.co/NI106NMNKQ,-0.0772,91,1018076686666092544,0.067,0.933,0.0
@CNN,2018-07-14 10:02:10+00:00,A French bulldog named Darcy was given an oxygen mask on a JetBlue flight after showing signs of distress. Darcy's… https://t.co/BfzWbTXPzn,-0.5267,92,1018073159738822657,0.159,0.841,0.0
@CNN,2018-07-14 09:46:04+00:00,"In an experiment, Australian scientists have successfully wiped out more than 80% of disease-carrying mosquitoes in… https://t.co/SKnF8K2Fiw",0.4939,93,1018069107168641024,0.0,0.833,0.167
@CNN,2018-07-14 09:31:00+00:00,A rescue organization in the Turks and Caicos Islands finds good homes for stray potcake puppies -- and allows tour… https://t.co/iNMmocN8kl,0.7351,94,1018065314569965568,0.0,0.744,0.256
@CNN,2018-07-14 09:01:03+00:00,"The US Navy has expanded its hair rules for female sailors, now permitting braids, ponytails and lock hairstyles… https://t.co/dOUdRk9UTb",0.0,95,1018057778806579205,0.0,1.0,0.0
@CNN,2018-07-14 08:31:00+00:00,There is now only one Blockbuster store left in the United States https://t.co/eVtGl36DfQ https://t.co/mSVPk9Ctj8,0.7717,96,1018050214643417094,0.0,0.642,0.358
@CNN,2018-07-14 08:01:07+00:00,Shark bites Instagram model posing in the Bahamas https://t.co/w8PWXHQQA9 https://t.co/PDEQl5ItJK,0.0,97,1018042694113878019,0.0,1.0,0.0
@CNN,2018-07-14 07:31:00+00:00,"Build-A-Bear was forced to turn customers away after an onslaught of people came to take advantage of its ""pay your… https://t.co/mQstVtHGrj",-0.34,98,1018035115501473794,0.18,0.738,0.082
@CNN,2018-07-14 07:01:41+00:00,"Hawaii just became the first state in the US to ban the sale of sunscreens that can harm coral reefs. Banana Boat,… https://t.co/3gDJp7a6Pr",-0.7964,99,1018027737301311488,0.253,0.747,0.0
@CNN,2018-07-14 06:31:00+00:00,The first underwater museum in the United States has opened off the coast of northwest Florida… https://t.co/U10bURPlJy,0.4215,100,1018020016019660800,0.0,0.851,0.149
@FoxNews,2018-07-14 06:30:00+00:00,".@dagenmcdowell: ""Peter Strzok testified that Bob Mueller, special counsel, never asked him about specific texts, n… https://t.co/WtzoUVARgF",0.4019,1,1018019764076204032,0.0,0.856,0.144
@FoxNews,2018-07-14 06:15:00+00:00,".@RCamposDuffy: ""This happened under Obama's watch."" #Outnumbered https://t.co/NWKE7CHBOm https://t.co/iAwgIyaV6w",0.0,2,1018015989450059777,0.0,1.0,0.0
@FoxNews,2018-07-14 06:00:00+00:00,".@karringtonsc: ""I didn't stop talking to God from the moment of impact. Very loudly - I was not quiet.""… https://t.co/1916z2nsud",0.4567,3,1018012216283496453,0.0,0.8,0.2
@FoxNews,2018-07-14 05:45:00+00:00,"Sen. @LindseyGrahamSC: ""I have a lot of faith in President Trump. Bush misread Putin. Putin ran over Obama because… https://t.co/i1wT4gLpLi",0.1779,4,1018008439488839680,0.096,0.776,0.128
@FoxNews,2018-07-14 05:30:00+00:00,UK police confirm source of Novichok poisoning https://t.co/JCXQj6CzII,-0.5859,5,1018004664862892033,0.352,0.648,0.0
@FoxNews,2018-07-14 05:15:00+00:00,"Sen. @LindseyGrahamSC: ""Russia did interfere in our election, and if I were the president, I would not ask Putin di… https://t.co/3rApgOhFez",0.0,6,1018000889720655872,0.0,1.0,0.0
@FoxNews,2018-07-14 05:00:00+00:00,Texas fishermen pull 8-foot alligator gar from river: 'She's a beast' https://t.co/UpYe8MxNZf,0.0,7,1017997116927459328,0.0,1.0,0.0
@FoxNews,2018-07-14 04:45:00+00:00,".@FLOTUS helps children to make poppies as she meets British military veterans known as ""Chelsea Pensioners"" at the… https://t.co/rn4wJPbrMH",0.3818,8,1017993339885387777,0.0,0.874,0.126
@FoxNews,2018-07-14 04:28:00+00:00,.@SpeakerRyan says woodchucks 'ate' his SUV -- and he's not alone https://t.co/bueGmwg3of,0.1877,9,1017989062123192320,0.0,0.863,0.137
@FoxNews,2018-07-14 04:15:00+00:00,Chinese spy ship lurking off Hawaiian coast amid huge naval exercise: US officials https://t.co/JHUpiIaNvE,0.2023,10,1017985790142369793,0.095,0.759,0.146
@FoxNews,2018-07-14 04:00:00+00:00,"What's the GRU, Russia's military intelligence agency? 3 things to know https://t.co/2ocaQqcdl3",0.4767,11,1017982016476860416,0.0,0.763,0.237
@FoxNews,2018-07-14 03:45:00+00:00,"Leon Aron on Trump, Putin meeting: ""I think what @POTUS wants to show most of all, is that he can succeed where… https://t.co/rym24Wcq3n",0.4939,12,1017978240974184450,0.0,0.873,0.127
@FoxNews,2018-07-14 03:30:00+00:00,.@NASA shares creepy image of 'spiders' on Mars https://t.co/0FtnyoZ5A9,0.296,13,1017974467107139586,0.0,0.784,0.216
@FoxNews,2018-07-14 03:20:00+00:00,Don’t miss “Fox Report with Jon Scott” Saturdays at 7p ET and Sundays at 6p ET on Fox News Channel! @JonScottFNC https://t.co/azFkrUyVaU,-0.2244,14,1017971949065023488,0.083,0.917,0.0
@FoxNews,2018-07-14 03:15:00+00:00,".@shelbyholliday on 12 Russian officers indicted in Mueller probe: ""It not only makes the Mueller probe more credib… https://t.co/qQYi7826r9",0.0,15,1017970690920550400,0.0,1.0,0.0
@FoxNews,2018-07-14 03:00:00+00:00,.@KimStrassel: Trump could deliver a second tax cut -- without having to deal with Congress. Here's how https://t.co/03An32A8BS,-0.2732,16,1017966918463033347,0.116,0.884,0.0
@FoxNews,2018-07-14 02:54:00+00:00,Florida man warns about saltwater poisoning after dog dies days after beach trip https://t.co/tUf365EKZK,-0.6369,17,1017965406483632128,0.302,0.698,0.0
@FoxNews,2018-07-14 02:49:00+00:00,Arizona lawmaker apologizes after bragging about speeding to cop during traffic stop https://t.co/W8TP9o8ioD,0.0772,18,1017964147961720838,0.14,0.701,0.159
@FoxNews,2018-07-14 02:42:56+00:00,"Villanova ministry director facing child porn charges called naked toddler girls 'hot,' police say https://t.co/UccaIrvyvM",-0.2732,19,1017962621000134656,0.13,0.87,0.0
@FoxNews,2018-07-14 02:38:49+00:00,Texas woman reels in 7-foot shark: 'Thank God for CrossFit' https://t.co/Afch0gyJZS,0.5574,20,1017961587087495168,0.0,0.662,0.338
@FoxNews,2018-07-14 02:33:08+00:00,'Fixer Upper' star Chip Gaines shares close-up photo of 3-week-old son Crew: 'My heart is full' https://t.co/IsaoZGRVnr,0.296,21,1017960155764404226,0.0,0.879,0.121
@FoxNews,2018-07-14 02:15:00+00:00,".@seanhannity: ""Why announce these indictments today, on the eve of this meeting between the president and Vladimir… https://t.co/IAPHuCc8iE",0.0,22,1017955591552143361,0.0,1.0,0.0
@FoxNews,2018-07-14 02:09:46+00:00,"ICE agents arrest 18 human smugglers, 117 illegal immigrants in Texas, New Mexico https://t.co/q7O7q5H2pm",-0.8126,23,1017954276776337408,0.433,0.567,0.0
@FoxNews,2018-07-14 02:09:26+00:00,".@seanhannity: ""No Americans, Rod Rosenstein said, are suspected now of playing any role in these election crimes.""… https://t.co/emqjqUsCsD",-0.3182,24,1017954190272888832,0.196,0.718,0.086
@FoxNews,2018-07-14 01:56:00+00:00,Man charged in cold-case murder of elderly California woman. https://t.co/puFmgcOY5p,-0.7579,25,1017950810637062144,0.448,0.552,0.0
@FoxNews,2018-07-14 01:50:17+00:00,"7 endangered black rhinos found dead in Kenya, officials say it's 'a complete disaster' https://t.co/d3So5XcviC",-0.8555,26,1017949373924331521,0.412,0.588,0.0
@FoxNews,2018-07-14 01:41:10+00:00,Federal judge commends Trump administration for 'good faith' in family reunifications. https://t.co/Cs8e9JZ3k6,0.6908,27,1017947078209822723,0.0,0.637,0.363
@FoxNews,2018-07-14 01:27:53+00:00,Woman gets 40 years in prison for trying to sell 2-year-old daughter for sex. https://t.co/waJhLdBHF6,-0.5106,28,1017943736368664576,0.191,0.809,0.0
@FoxNews,2018-07-14 01:20:00+00:00,"""Ghost dunes"" found on Mars could hold proof of ancient life on the red planet, according to newly published resear… https://t.co/1iqZsAGo5q",-0.3182,29,1017941751376605185,0.103,0.897,0.0
@FoxNews,2018-07-14 01:18:44+00:00,"Infant dies day after showing symptoms of meningitis, family says https://t.co/VKbge3GA8x",0.0,30,1017941434165493760,0.0,1.0,0.0
@FoxNews,2018-07-14 01:13:41+00:00,The Daily Spike: Albie and the Harrell family on why they chose to train a service dog https://t.co/8sxyDx87Cl,0.0,31,1017940161466982406,0.0,1.0,0.0
@FoxNews,2018-07-14 01:10:00+00:00,OPINION: Republicans walked right into Peter Strzok's trap -- Here's what they missed. https://t.co/PTLpUenTYn,-0.5423,32,1017939233544261633,0.273,0.727,0.0
@FoxNews,2018-07-14 01:07:14+00:00,Texas fishermen pull 8-foot alligator gar from river: 'She's a beast' https://t.co/ku7k07nvyi,0.0,33,1017938537939947520,0.0,1.0,0.0
@FoxNews,2018-07-14 00:56:40+00:00,"MLB suspends Papa John's promotion until after All-Star break, pizza company says https://t.co/4V5EwXbNWC",0.0,34,1017935876771508224,0.0,1.0,0.0
@FoxNews,2018-07-14 00:50:00+00:00,"OPINION: Indictment arguments aside, Trump is right to meet with Putin https://t.co/gI9NigGo0i",-0.4019,35,1017934200375214080,0.197,0.803,0.0
@FoxNews,2018-07-14 00:42:02+00:00,Florida beaches closed after shark attacks leave 2 injured: report https://t.co/x1ocKP9FZY,-0.7003,36,1017932194252312581,0.493,0.507,0.0
@FoxNews,2018-07-14 00:33:00+00:00,"The crew of the Coast Guard Cutter Kukui arrives in Sitka, Alaska after circumnavigating North America for a year.… https://t.co/bck1GhBVjR",0.0,37,1017929922231218176,0.0,1.0,0.0
@FoxNews,2018-07-14 00:31:28+00:00,"Billy Bush's wife, Sydney Davis, files for divorce after nearly 20 years of marriage: report https://t.co/HGlH3vwHt3",0.0,38,1017929538049925120,0.0,1.0,0.0
@FoxNews,2018-07-14 00:27:47+00:00,'A Step in the Right Direction': @GiannoCaldwell Praises Trump DOJ After 1955 Emmett Till Case Reopened https://t.co/LPzMLzaemb,0.5267,39,1017928609158324225,0.0,0.825,0.175
@FoxNews,2018-07-14 00:19:36+00:00,Graham: Trump Must 'Reject' Any Putin Denials of Election Meddling https://t.co/USc9GNYEEa,0.0,40,1017926548932956161,0.0,1.0,0.0
@FoxNews,2018-07-14 00:15:23+00:00,"Blockbuster video stores closing in Alaska, leaving chain with 1 location in US https://t.co/m3AdMnEWhN",0.5994,41,1017925489711898624,0.0,0.755,0.245
@FoxNews,2018-07-14 00:13:09+00:00,.@SenJohnMcCain says Helsinki summit 'should not move forward' unless Trump takes firm stand against Russian meddli… https://t.co/e4zPezMUf3,0.0,42,1017924926739795968,0.0,1.0,0.0
@FoxNews,2018-07-13 23:57:50+00:00,".@newtgingrich: GOP could win big in November thanks to Democrats’ radical, unrealistic immigration stance. (via… https://t.co/ikYdQgmvIy",0.7717,43,1017921072337965058,0.0,0.676,0.324
@FoxNews,2018-07-13 23:51:50+00:00,".@AlanDersh: ""This indictment proves that we never needed a special counsel."" #TheStory https://t.co/NWKE7CHBOm https://t.co/lhJSkUAGZT",-0.3089,44,1017919562283667456,0.158,0.842,0.0
@FoxNews,2018-07-13 23:47:23+00:00,".@AlanDersh: ""Every civil libertarian should be concerned about even if there's a possibility that an informant was… https://t.co/48Lzaqjc5S",0.2263,45,1017918442752618496,0.0,0.894,0.106
@FoxNews,2018-07-13 23:38:46+00:00,.@SpeakerRyan says woodchucks 'ate' his SUV -- and he's not alone. https://t.co/bueGmwg3of,0.1877,46,1017916276000346112,0.0,0.863,0.137
@FoxNews,2018-07-13 23:25:53+00:00,"Sen. @LindseyGrahamSC: ""Nothing would please Russia more than chaos in America."" #TheStory https://t.co/0ZDI3jYOJo",-0.7132,47,1017913032880553984,0.351,0.649,0.0
@FoxNews,2018-07-13 23:24:25+00:00,"Sen. @LindseyGrahamSC: ""I have a lot of faith in President Trump. Bush misread Putin. Putin ran over Obama because… https://t.co/8nfb5Yii51",0.1779,48,1017912662632620034,0.096,0.776,0.128
@FoxNews,2018-07-13 23:22:00+00:00,"Sen. @LindseyGrahamSC: ""Russia did interfere in our election, and if I were the president, I would not ask Putin di… https://t.co/HWt2DqxNZh",0.0,49,1017912055188377601,0.0,1.0,0.0
@FoxNews,2018-07-13 23:08:52+00:00,"Sen. @LindseyGrahamSC: ""I really feel good about how NATO ended. We're going to meet Putin now with NATO stronger t… https://t.co/LdTFTbWNxJ",0.6983,50,1017908749753823232,0.0,0.767,0.233
@FoxNews,2018-07-13 23:05:01+00:00,Ex-New York Chief Judge: It's time to end cash bail https://t.co/VTbaLGNY5p,0.0,51,1017907779166564352,0.0,1.0,0.0
@FoxNews,2018-07-13 23:01:03+00:00,".@continetti: ""The entire week has kind of been a display of what America first foreign policy looks like.""… https://t.co/lxVdIXadaf",0.0,52,1017906784575598593,0.0,1.0,0.0
@FoxNews,2018-07-13 22:47:52+00:00,"Karen Tumulty: ""With these indictments, the Mueller investigation goes actually right to the heart of Vladimir Puti… https://t.co/CqZB4LjzOw",0.0,53,1017903466352709632,0.0,1.0,0.0
@FoxNews,2018-07-13 22:39:18+00:00,"5-year-old boy helps write his own obituary before tragic cancer death: 'See ya later, suckas!' https://t.co/5S6IaiIP59",-0.8748,54,1017901309058527233,0.443,0.458,0.099
@FoxNews,2018-07-13 22:32:50+00:00,"Five years after Syrian archbishops' abduction, Christians need help finding answers https://t.co/25Qx89OAs7",-0.2732,55,1017899679936282625,0.23,0.606,0.164
@FoxNews,2018-07-13 22:26:40+00:00,Friday the 13th eclipse visible in Antarctica https://t.co/5bXCYj3z06,0.0,56,1017898129100869632,0.0,1.0,0.0
@FoxNews,2018-07-13 22:17:06+00:00,Thousands march against Trump in rowdy London protests; @BenjaminHallFNC reports. #SpecialReport… https://t.co/rH6Ey3UIM9,-0.2263,57,1017895723055108096,0.147,0.853,0.0
@FoxNews,2018-07-13 22:14:21+00:00,"Russian officers indicted for allegedly hacking Clinton campaign, DNC emails. #SpecialReport https://t.co/NWKE7CHBOm https://t.co/zqFaH0wQxu",0.0,58,1017895032135847936,0.0,1.0,0.0
@FoxNews,2018-07-13 22:07:08+00:00,Fox News Poll: #AbolishICE not trending among voters https://t.co/ZaJnxFs2cd,0.0,59,1017893215125626886,0.0,1.0,0.0
@FoxNews,2018-07-13 22:00:35+00:00,UK police confirm source of Novichok poisoning. https://t.co/Wt8ofmQ55R,-0.5859,60,1017891566483050496,0.352,0.648,0.0
@FoxNews,2018-07-13 21:47:00+00:00,"Scarlett Johansson drops transgender role after backlash, report says. https://t.co/HZ9YcQTiwy",0.0,61,1017888147882029056,0.0,1.0,0.0
@FoxNews,2018-07-13 21:40:00+00:00,"What's the GRU, Russia's military intelligence agency? 3 things to know. https://t.co/2ocaQpUBWt",0.4767,62,1017886385137639424,0.0,0.763,0.237
@FoxNews,2018-07-13 21:31:34+00:00,"Woman disappears after she recorded herself throwing ink on poster of Chinese president, report says https://t.co/PM4s1eeGIY",-0.34,63,1017884264543768576,0.138,0.862,0.0
@FoxNews,2018-07-13 21:19:51+00:00,Texas sheriff's deputy with 'heart of gold' to donate kidney to a man in need. https://t.co/6scZyvWnHY,0.0,64,1017881315755126784,0.0,1.0,0.0
@FoxNews,2018-07-13 21:11:39+00:00,".@JesseBWatters: ""At the end of the day, [@POTUS'] trip to Europe was positive."" #TheFive https://t.co/D2qoT9ajsY",0.0,65,1017879252501491713,0.0,1.0,0.0
@FoxNews,2018-07-13 21:08:22+00:00,"Chinese spy ship lurking off Hawaiian coast amid huge naval exercise, US officials says. https://t.co/JHUpiIsoUe",0.2023,66,1017878423509897216,0.089,0.774,0.137
@FoxNews,2018-07-13 20:57:14+00:00,Custom Ford Mustang honoring America's WW II Eagle Squadrons to be auctioned for charity https://t.co/EdiicLYiKa,0.7269,67,1017875624491397120,0.0,0.681,0.319
@FoxNews,2018-07-13 20:47:22+00:00,"What is bacterial meningitis? Signs, symptoms and treatment for the infection. https://t.co/WgtjxsXeDD",0.0,68,1017873142486888451,0.0,1.0,0.0
@FoxNews,2018-07-13 20:33:43+00:00,RT @FoxBusiness: Dow clears 25K as the Nasdaq sits at a record high  https://t.co/d6ajEPlbYT,0.0772,69,1017869703451234304,0.0,0.902,0.098
@FoxNews,2018-07-13 20:22:31+00:00,Custom Ford Mustang honoring America's WW II Eagle Squadrons to be auctioned for charity https://t.co/RJfWvmr8Di,0.7269,70,1017866888225882113,0.0,0.681,0.319
@FoxNews,2018-07-13 20:13:53+00:00,"RT @FoxBusiness: AT THE CLOSE: The Dow Jones Industrial Average closes above 25,000 for the first time since June 15. The Nasdaq closes at…",0.0,71,1017864715211628544,0.0,1.0,0.0
@FoxNews,2018-07-13 19:55:17+00:00,Harvey Weinstein denies admitting he offered 'acting jobs in exchange for sex' https://t.co/kZ9oPpoyKF,-0.4215,72,1017860034099859456,0.189,0.811,0.0
@FoxNews,2018-07-13 19:52:11+00:00,RT @FoxBusiness: Instagram users hit with temporary outage  https://t.co/szMOTJ3hxr,0.0,73,1017859253078458371,0.0,1.0,0.0
@FoxNews,2018-07-13 19:42:59+00:00,WATCH: @POTUS arrives in Scotland with @FLOTUS. @ShepNewsTeam https://t.co/BynGFZhToI,0.0,74,1017856939877953538,0.0,1.0,0.0
@FoxNews,2018-07-13 19:41:56+00:00,MONDAY: Chris Wallace will conduct an exclusive interview with Russian President Vladimir Putin following the summi… https://t.co/IuFOWNXzpF,0.128,75,1017856674290388992,0.0,0.914,0.086
@FoxNews,2018-07-13 19:35:45+00:00,NY Gov. Andrew Cuomo Threatens to Sue If Supreme Court Overturns Roe v. Wade. https://t.co/Ogt3YV4w2y,0.25,76,1017855117230473216,0.135,0.677,0.188
@FoxNews,2018-07-13 19:27:55+00:00,.@POTUS arrives in Scotland. https://t.co/ds7WFn57xn,0.0,77,1017853145823793152,0.0,1.0,0.0
@FoxNews,2018-07-13 19:27:29+00:00,"Pentagon officials say Sgt. 1st Class Christopher A. Celiz, 32, of South Carolina was killed during combat in Afgha… https://t.co/2F4QeTv6PT",-0.7845,78,1017853036855746561,0.277,0.723,0.0
@FoxNews,2018-07-13 19:27:07+00:00,"In London, pro-Trump counter-protesters hit with abuse, some violence. https://t.co/HIlyBjxSOB",-0.8519,79,1017852944773996549,0.509,0.491,0.0
