News Channel,News Time,News text,Sentiment,Tweet Ago,Tweet ID,neg,neutral,pos
@FoxNews,2018-07-13 19:20:01+00:00,"12 Russian Intel officials indicted for allegedly hacking Clinton campaign, DNC emails: What to know. https://t.co/15GGOEAKxM",0.0,80,1017851158193319936,0.0,1.0,0.0
@FoxNews,2018-07-13 19:15:09+00:00,"Louisiana inmate caught having sex with woman, 19, in courthouse stairwell, police say. https://t.co/Si9U9Cjo4Q",0.0,81,1017849934668853248,0.0,1.0,0.0
@FoxNews,2018-07-13 19:06:11+00:00,"Officials say vaping co-pilot caused Air China flight to drop 21,000 feet. https://t.co/hJLeTKw2Al",-0.2732,82,1017847676057149440,0.149,0.851,0.0
@FoxNews,2018-07-13 18:54:17+00:00,Atlanta airport reveals it spent nearly $4M on dog bathrooms https://t.co/YeNyUzJwXj,0.0,83,1017844683173695488,0.0,1.0,0.0
@FoxNews,2018-07-13 18:49:54+00:00,"Democrats urge Trump to cancel Putin summit, after indictment of Russian intel officers https://t.co/50aMJVBjI6",-0.25,84,1017843577295134725,0.133,0.867,0.0
@FoxNews,2018-07-13 18:46:58+00:00,"Leon Aron on Trump, Putin meeting: ""I think what @POTUS wants to show most of all, is that he can succeed where… https://t.co/rr2bALkxZw",0.4939,85,1017842841870053376,0.0,0.873,0.127
@FoxNews,2018-07-13 18:43:46+00:00,"Leon Aron: ""The key to [Putin keeping] popularity and legitimacy is to say, 'we are equal to America, we could stan… https://t.co/5jtBFGbvpa",0.4767,86,1017842033644498944,0.0,0.871,0.129
@FoxNews,2018-07-13 18:38:55+00:00,"Leon Aron on @POTUS, Putin meeting: ""Every time a Russian or Soviet leader meets one-on-one with an American presid… https://t.co/pjYNSMwE51",0.0,87,1017840814293241856,0.0,1.0,0.0
@FoxNews,2018-07-13 18:36:05+00:00,Never-before-seen Winston Churchill WWII photos surface https://t.co/vzXB5T1AXE,0.0,88,1017840100930129920,0.0,1.0,0.0
@FoxNews,2018-07-13 18:31:09+00:00,'They Attacked Our Democracy': Top Dems Call for Trump to Cancel Putin Meeting https://t.co/CtaG41Clh0,-0.4939,89,1017838858870951936,0.281,0.618,0.101
@FoxNews,2018-07-13 18:28:57+00:00,".@ChrisStirewalt on alleged Russian hacking: ""Telling [Vladimir Putin] to stop might be useful, but what probably i… https://t.co/ymi5Ifh8VD",0.09,90,1017838308058189830,0.082,0.818,0.1
@FoxNews,2018-07-13 18:22:00+00:00,".@POTUS: ""[Immigration is] changing the culture, I think it's a very negative thing for Europe... I know it's polit… https://t.co/9nlot3EnyK",-0.6115,91,1017836556915097600,0.2,0.8,0.0
@FoxNews,2018-07-13 18:20:58+00:00,President @realDonaldTrump has wrapped up his trip to England and is on his way to Scotland; @johnrobertsFox report… https://t.co/NmZV41GiDE,0.0,92,1017836297593991169,0.0,1.0,0.0
@FoxNews,2018-07-13 18:14:09+00:00,".@shelbyholliday on 12 Russian officers indicted in Mueller probe: ""It not only makes the Mueller probe more credib… https://t.co/b3hHkAucJ5",0.0,93,1017834581536460801,0.0,1.0,0.0
@FoxNews,2018-07-13 18:01:36+00:00,"Innovative project harnesses Legos and smartphones in the fight against invisible, deadly weapons https://t.co/tf5Scl8raW",-0.3818,94,1017831422302834689,0.284,0.567,0.149
@FoxNews,2018-07-13 18:00:00+00:00,CDC WARNING: Do not eat 'Honey Smacks' cereal. https://t.co/ulyGFHK1Zj,-0.4824,95,1017831022824599552,0.281,0.719,0.0
@FoxNews,2018-07-13 17:59:29+00:00,"RT @FoxBusiness: .@MarkWarner on the 12 Russian intelligence officers indicted in Mueller probe: ""There should be no one-on-one meeting bet…",0.2263,96,1017830890360188928,0.094,0.773,0.133
@FoxNews,2018-07-13 17:50:12+00:00,OPINION: Republicans walked right into Peter Strzok's trap -- Here's what they missed (and Americans need to know) https://t.co/C8Mw7uheCo,-0.5423,97,1017828555848331265,0.209,0.791,0.0
@FoxNews,2018-07-13 17:41:55+00:00,Queen Elizabeth II shakes hands with @POTUS and @FLOTUS during their visit to Windsor Castle.… https://t.co/J4YgkCUWCp,0.0,98,1017826468636839937,0.0,1.0,0.0
@FoxNews,2018-07-13 17:36:07+00:00,".@RepRussell: ""If we can't trust our own law enforcers, then we're in serious trouble."" #OutnumberedOT https://t.co/V1eyMQe9oW",-0.4592,99,1017825008989728769,0.222,0.778,0.0
@FoxNews,2018-07-13 17:33:19+00:00,Former FBI lawyer Lisa Page arrives to face lawmakers over anti-Trump texts; Catherine Herridge reports. https://t.co/yMZvVAfnjh,0.0,100,1017824307131617280,0.0,1.0,0.0
@nytimes,2018-07-13 17:32:05+00:00,"RT @katierosman: Meet the plaintiffs. Men's rights activist in California are filing law suits, lots of them, arguing that their civil righ…",-0.4588,1,1017823993838088192,0.125,0.875,0.0
@nytimes,2018-07-13 17:22:17+00:00,"RT @anniecorreal: Yeni González, whose journey to New York we documented in The  Daily, is about to retrieve her three children nearly two…",0.0,2,1017821528719847426,0.0,1.0,0.0
@nytimes,2018-07-13 17:22:05+00:00,"A ""Downton Abbey"" movie is coming https://t.co/LKOC5QkZ4b",0.0,3,1017821477087973376,0.0,1.0,0.0
@nytimes,2018-07-13 17:12:02+00:00,"Found: A 2,000-year-old sarcophagus that was perfectly sealed.
Inside: Unclear. https://t.co/7RiNbIVHxf",0.4939,4,1017818951626223616,0.141,0.563,0.296
@nytimes,2018-07-13 17:02:05+00:00,"Option A: Take a dip at the Astoria Pool.  
Option B: Feast on noodles and dumplings in Chinatown. https://t.co/c4RwOOOkoB",-0.0772,5,1017816446443950080,0.071,0.929,0.0
@nytimes,2018-07-13 16:52:05+00:00,RT @nytpolitics: The White House has ordered that more lawmakers be given access to classified information about an informant the F.B.I. us…,0.0,6,1017813931354742784,0.0,1.0,0.0
@nytimes,2018-07-13 16:42:04+00:00,Did you stay up to date this week? Take our news quiz to find out. https://t.co/zW725ZehqS,0.0,7,1017811408245919744,0.0,1.0,0.0
@nytimes,2018-07-13 16:32:05+00:00,RT @NYTSports: Forget video assistant referees. A translation app was the World Cup's biggest technological advance. https://t.co/HZNC5Ls0lk,-0.2263,8,1017808895325229056,0.112,0.888,0.0
@nytimes,2018-07-13 16:22:40+00:00,"Confused by the Russia investigation? Here are the key themes, dates and people involved. https://t.co/slPMlSqlxL",-0.3182,9,1017806527921520640,0.141,0.859,0.0
@nytimes,2018-07-13 16:15:28+00:00,"RT @peterbakernyt: Mueller indictments of Russians tie the hacking directly to the GRU, the Russian military intelligence agency.",0.4767,10,1017804715151814656,0.0,0.846,0.154
@nytimes,2018-07-13 16:13:36+00:00,Rod Rosenstein is discussing the charges during a news conference as President Trump meets with the queen of Englan… https://t.co/tdXSXGBWUM,-0.2732,11,1017804245112942592,0.104,0.896,0.0
@nytimes,2018-07-13 16:12:28+00:00,"Breaking News: Twelve Russian intelligence officers were charged in the hacking of Democrats’ emails, days before P… https://t.co/5REI9AAjzn",0.3182,12,1017803960923705346,0.086,0.766,0.148
@nytimes,2018-07-13 16:12:04+00:00,"The TSA agents who search your bags and body at the airport can’t be sued for misconduct, an appeals court said, be… https://t.co/vviAED4mB0",0.0,13,1017803858020626432,0.0,1.0,0.0
@nytimes,2018-07-13 16:00:48+00:00,"He first tried to deny he had criticized the prime minister and blamed the media.
He then tried to compensate by la… https://t.co/55Dxi9NUjl",-0.7906,14,1017801023484780544,0.286,0.714,0.0
@nytimes,2018-07-13 15:52:04+00:00,"""I get discriminated against all the time. No one thinks I’m a CEO. I sit on a plane and tell somebody, 'Well, I ru… https://t.co/kq2StHQVIo",-0.296,15,1017798826265104384,0.099,0.901,0.0
@nytimes,2018-07-13 15:42:03+00:00,"Microsoft called for stiffer regulation of facial recognition technology, in a rare case of a tech company urging m… https://t.co/8RL6rGSRra",0.0,16,1017796304230146048,0.0,1.0,0.0
@nytimes,2018-07-13 15:32:02+00:00,"In a interview, President Trump castigated Theresa May for her approach to Brexit and said it might jeopardize a tr… https://t.co/kE9CWXJnTS",0.0,17,1017793784271261696,0.0,1.0,0.0
@nytimes,2018-07-13 15:17:13+00:00,"Tom Price, the former secretary of health and human services, wasted at least $341,000 by billing taxpayers for his… https://t.co/o5edDB43CH",-0.4939,18,1017790054138335232,0.144,0.856,0.0
@nytimes,2018-07-13 15:12:00+00:00,Pomp and protest: The best photos from President Trump's visit to Europe https://t.co/hFFBIVMz75,0.4939,19,1017788743837732865,0.116,0.64,0.244
@nytimes,2018-07-13 15:02:06+00:00,"""If I learned one thing from marriage, it’s that finding a man to protect me isn’t the answer"" https://t.co/lnRuKjcu8w",0.3818,20,1017786249392869376,0.0,0.86,0.14
@nytimes,2018-07-13 14:52:07+00:00,"RT @michikokakutani: My mother’s family was among the 120,000 Japanese Americans sent to internment camps during World War II. 
With Trump'…",-0.5994,21,1017783736744796160,0.163,0.837,0.0
@nytimes,2018-07-13 14:42:07+00:00,"How ""The Kissing Booth,"" a teen rom-com on Netflix, became one of the summer’s most popular movies https://t.co/ok0EHOSYv6",0.7778,22,1017781222196555780,0.0,0.688,0.312
@nytimes,2018-07-13 14:32:08+00:00,What has been different about the wildfires in California this year? It's not just the scale and the timing.  https://t.co/fpDzFlAFBF,0.0,23,1017778709938483201,0.0,1.0,0.0
@nytimes,2018-07-13 14:22:05+00:00,"Can a social network still offer a platform for politics? Nextdoor, the neighborhood site, hopes so. https://t.co/SVLsUe53lJ",0.4215,24,1017776180299255808,0.0,0.833,0.167
@nytimes,2018-07-13 14:18:38+00:00,RT @nytimesworld: Follow our reporters @CeylanWrites @_StephenCastle @kimidefreytas and @Magraki who are covering President Trump's visit t…,0.0,25,1017775312543854592,0.0,1.0,0.0
@nytimes,2018-07-13 14:12:04+00:00,Brits tweeted about their hopes that Prime Minister Theresa May would channel her inner Hugh Grant https://t.co/GSQ4cIXruF,0.6486,26,1017773658272620545,0.0,0.739,0.261
@nytimes,2018-07-13 14:02:05+00:00,RT @xanalter: Many dejected Democrats have fantasized about Obama and Biden coming out of political retirement and teaming up. Andrew Shaff…,-0.4939,27,1017771146597556225,0.138,0.862,0.0
@nytimes,2018-07-13 13:52:04+00:00,"He filled 9,000 bottles with filthy water to draw attention to a Chinese village’s pollution problem https://t.co/qTuT2SBjYj",-0.4019,28,1017768625892151296,0.153,0.847,0.0
@nytimes,2018-07-13 13:42:04+00:00,"Republicans had a plan for Missouri's attorney general, Josh Hawley. He's working on it. https://t.co/48BKWiUOmy",0.0,29,1017766109682991104,0.0,1.0,0.0
@nytimes,2018-07-13 13:32:02+00:00,"“She so ugly I almost threw up. Ew.”
“I was just staring at your bbbooo.....i mean eyes.”
“Go back to the kitchen a… https://t.co/nIwuNOxDJl",-0.5563,30,1017763586234572800,0.14,0.86,0.0
@nytimes,2018-07-13 13:22:04+00:00,Gov. Cuomo is ferociously aiming to persuade the electorate that his feminism is sacrosanct https://t.co/6hkzTjhx2q,-0.2732,31,1017761076031774720,0.13,0.87,0.0
@nytimes,2018-07-13 13:17:12+00:00,"""I didn't criticize the prime minister"": President Trump, in the U.K., affirmed his support for Theresa May, after… https://t.co/0BKAFw0H46",0.5972,32,1017759853165580289,0.0,0.777,0.223
@nytimes,2018-07-13 13:12:05+00:00,Stephen Colbert: “This is the first time I’ve seen Congress as frustrated with Congress as we are!” https://t.co/LxckMRrNUH,-0.5707,33,1017758562645368832,0.178,0.822,0.0
@nytimes,2018-07-13 13:02:06+00:00,"4,500 tech workers, 1 mission: dragging Democratic campaigns into the digital age https://t.co/A3IpuZHMFf",0.0,34,1017756051008040961,0.0,1.0,0.0
@nytimes,2018-07-13 12:52:04+00:00,"RT @viaSimonRomero: I went to the U.S.-Mexico border for this story on the immigrant volunteers — maids, gardeners, combat vets, constructi…",-0.34,35,1017753529258332160,0.118,0.882,0.0
@nytimes,2018-07-13 12:42:02+00:00,Morning Briefing: It's Friday. Here's what you need to know to start your day. https://t.co/81tEx69feF,0.0,36,1017751003393912833,0.0,1.0,0.0
@nytimes,2018-07-13 12:37:26+00:00,RT @NYTmag: The New York Times Magazine is looking for full-time teachers who have second jobs year round to supplement their salaries. We…,0.0,37,1017749842725081088,0.0,1.0,0.0
@nytimes,2018-07-13 12:32:02+00:00,The tension and uncertainty surrounding President Trump’s trip to Britain reached new heights last night. Here's th… https://t.co/ogj1FfeICI,-0.5106,38,1017748486685634561,0.223,0.711,0.066
@nytimes,2018-07-13 12:28:07+00:00,"The giant balloon depicting President Trump as a pouting orange baby took flight in London as part of Britain's ""St… https://t.co/8Ggd6OG71f",0.0,39,1017747501233987584,0.0,1.0,0.0
@nytimes,2018-07-13 12:22:04+00:00,"Jason Kessler, who organized last year’s white supremacist rally in Charlottesville, said he would actively discour… https://t.co/MrlttY5Ror",0.4215,40,1017745979590705153,0.0,0.798,0.202
@nytimes,2018-07-13 12:12:07+00:00,He became a punching bag for Republican lawmakers. So why did he offer to testify before them? https://t.co/RbdpKNgIEV,0.0,41,1017743473280278529,0.0,1.0,0.0
@nytimes,2018-07-13 12:02:08+00:00,"“I still can’t believe it worked.” Inside the Thai soccer team's rescue: floating stretchers, anti-anxiety pills an… https://t.co/ThBk0xA67i",0.5106,42,1017740959562510339,0.0,0.837,0.163
@nytimes,2018-07-13 11:47:03+00:00,New York has rarely looked as grand and otherworldly as it does in these photographs https://t.co/g9YRQLgISJ,-0.357,43,1017737164505997314,0.142,0.858,0.0
@nytimes,2018-07-13 11:32:06+00:00,Many celebrities and politicians found their Twitter followings knocked down a few digits as the company slashed te… https://t.co/FXHKIH47rb,-0.2263,44,1017733404190740481,0.101,0.899,0.0
@nytimes,2018-07-13 11:31:54+00:00,"RT @nytimesworld: President Trump breathed new life into his long-running feud with the mayor of London, Sadiq Khan, making harsh comments…",-0.6486,45,1017733352110133249,0.218,0.782,0.0
@nytimes,2018-07-13 11:17:02+00:00,"RT @jennyschuessler: I wrote about “The Magic of Handwriting,” a delightful show at the  Morgan Library (which features some handwriting th…",0.5859,46,1017729609436188672,0.0,0.826,0.174
@nytimes,2018-07-13 11:02:06+00:00,This simple side dish takes only 15 minutes to make https://t.co/AV7wodWy0K,0.0,47,1017725851595628544,0.0,1.0,0.0
@nytimes,2018-07-13 10:44:02+00:00,The Quiet Death of Racial Progress https://t.co/oJSMfVHQrg,-0.2732,48,1017721305108566017,0.333,0.427,0.239
@nytimes,2018-07-13 10:32:01+00:00,RT @tackettdc: “The White House has rebuffed concerns among American intelligence and law enforcement officials and ordered that more lawma…,0.4767,49,1017718281963270145,0.0,0.86,0.14
@nytimes,2018-07-13 10:30:10+00:00,"Welcome to Summer!: Things to Do in NYC: Astoria for a Pool Day, and Open-Mic Night Plus Dumplings in Chinatown https://t.co/DO3UABWsRY",0.4574,50,1017717817125359618,0.058,0.797,0.146
@nytimes,2018-07-13 10:22:56+00:00,Brett Kavanaugh’s Supreme Court Confirmation: Get Caught Up https://t.co/DOPtia4dzn,0.5574,51,1017715997187432449,0.0,0.69,0.31
@nytimes,2018-07-13 10:00:33+00:00,"“It’s going to swamp his Twitter feed. There’s no way he doesn’t see this,” an organizer said of the ""Trump Baby."" https://t.co/xhUkayWXck",-0.296,52,1017710363905855490,0.095,0.905,0.0
@nytimes,2018-07-13 09:54:41+00:00,"“The implications of all this are large,” one paleoanthropologist said. “We must re-evaluate our understanding of h… https://t.co/tA4pom0bkB",0.0,53,1017708886038601728,0.0,1.0,0.0
@nytimes,2018-07-13 09:37:56+00:00,Running After a Heart Attack https://t.co/VpACF9TXlu,-0.4767,54,1017704672788930560,0.437,0.563,0.0
@nytimes,2018-07-13 09:32:00+00:00,RT @nytimesworld: The British know President Trump is a longtime Churchill enthusiast. So it is no accident that Mr. Trump began his visit…,-0.4703,55,1017703180849893376,0.206,0.702,0.092
@nytimes,2018-07-13 09:19:09+00:00,"With 9,000 Bottles of Dirty ‘Spring Water,’ a Chinese Artist Gets Results https://t.co/hGGxcc65wI",-0.4404,56,1017699944378101761,0.209,0.791,0.0
@nytimes,2018-07-13 09:16:51+00:00,"Live Briefing: Trump’s U.K. Visit: Pomp, Protests and a Bombshell Interview https://t.co/Z2OmQHe3YK",-0.2263,57,1017699367841615873,0.16,0.84,0.0
@nytimes,2018-07-13 09:05:57+00:00,"Deloitte employees are calling for the firm to end its consulting for ICE, circulating a petition saying they have… https://t.co/gbNWrNzCSM",0.0,58,1017696621134524416,0.0,1.0,0.0
@nytimes,2018-07-13 08:49:55+00:00,Canadians told us exactly how they felt about the Trump administration’s tariffs and slights against Prime Minister… https://t.co/s9EjWJGIml,0.0,59,1017692587623374848,0.0,1.0,0.0
@nytimes,2018-07-13 08:32:04+00:00,Residents returning to the destroyed city of Raqqa are figuring out how to live when loss lurks around nearly every… https://t.co/EJgc8iCAGt,-0.7506,60,1017688094022295552,0.291,0.709,0.0
@nytimes,2018-07-13 08:06:38+00:00,Here’s the full list of 2018 Emmy nominations: https://t.co/LwnHbComhF,0.0,61,1017681696282611712,0.0,1.0,0.0
@nytimes,2018-07-13 07:50:00+00:00,A deep sea snail's internal body changes are like no metamorphosis ever observed in any other animal on the planet https://t.co/vTMik7HqM0,0.0772,62,1017677508412674049,0.097,0.793,0.11
@nytimes,2018-07-13 07:33:01+00:00,"RT @dionnesearcey: Paul Biya has been president of Cameroon for 36 years. A U.S. ambassador suggested he think about his legacy, and an upr…",0.0,63,1017673237722001408,0.0,1.0,0.0
@nytimes,2018-07-13 07:02:06+00:00,Reporter Gardiner Harris found he was both invisible and very much watched during a visit to North Korea. https://t.co/FpJ13gb2Lc,0.0,64,1017665453349658624,0.0,1.0,0.0
@nytimes,2018-07-13 06:44:15+00:00,Bette Nesmith Graham was a terrible typist. So she invented a product that took away the pressure of perfectionism. https://t.co/Cw0PRm4yIx,-0.4588,65,1017660964907507712,0.235,0.664,0.102
@nytimes,2018-07-13 06:26:51+00:00,"Britain, Time to Let Go of the ‘Anglosphere’ https://t.co/LhNwBcC9Jo",0.0,66,1017656582409158656,0.0,1.0,0.0
@nytimes,2018-07-13 06:25:08+00:00,"The Chinese government's decision to release Liu Xia, widow of the country's most famous dissident, sprung from the… https://t.co/tbn2zTnetW",0.0,67,1017656151629029376,0.0,1.0,0.0
@nytimes,2018-07-13 06:02:01+00:00,RT @alanblinder: The Justice Department has reopened its investigation into the death of Emmett Till. https://t.co/cst7R8jMvV,-0.128,68,1017650335018561537,0.183,0.657,0.16
@nytimes,2018-07-13 05:32:03+00:00,"RT @julieturkewitz: “We’re very lucky that my boss has been friends with the vice president,” said David Duquette, an aide to the magnate w…",0.7346,69,1017642791760007168,0.0,0.78,0.22
@nytimes,2018-07-13 05:02:05+00:00,"Cpl. Joseph Maciel, who was killed by an Afghan soldier on Saturday, was assigned to a unit meant to provide securi… https://t.co/RRwSrrgVaB",-0.6705,70,1017635253870059521,0.184,0.816,0.0
@nytimes,2018-07-13 04:38:56+00:00,RT @itscaitlinhd: All “eligible” children under 5-years-old have been reunified with their parents. That doesn’t mean much to people like N…,0.3612,71,1017629427117838341,0.0,0.889,0.111
@nytimes,2018-07-13 04:22:04+00:00,"RT @maggieNYT: When Trump took his official portrait, he giddily told people he thought his frown looked ""like Churchill."" Great @katieroge…",0.765,72,1017625179634192385,0.0,0.742,0.258
@nytimes,2018-07-13 04:02:06+00:00,Bette Nesmith Graham was a terrible typist. She was also an artist who observed that painters covered up mistakes n… https://t.co/VBh9pB35z7,-0.6808,73,1017620158217629696,0.237,0.763,0.0
@nytimes,2018-07-13 03:48:01+00:00,"In Troubled Cameroon, U.S. Envoy Is Accused of Election Meddling https://t.co/pXGDWAzcHJ",-0.6369,74,1017616611677786112,0.366,0.634,0.0
@nytimes,2018-07-13 03:47:05+00:00,9 new books recommended by critics and editors at The New York Times this week https://t.co/l3UnSz0Ajn,-0.1027,75,1017616376381476864,0.129,0.765,0.106
@nytimes,2018-07-13 03:32:04+00:00,Astronomers traced a neutrino back to a distant galaxy. “We have found the first source of cosmic rays.” https://t.co/fMhKD3n0oG,0.0,76,1017612599830220801,0.0,1.0,0.0
@nytimes,2018-07-13 03:17:01+00:00,A painting worth $1 million has turned up 4 decades after it was stolen from a Manhattan warehouse https://t.co/334A5NHqlB,-0.3182,77,1017608812688265216,0.168,0.733,0.099
@nytimes,2018-07-13 03:02:03+00:00,2 Democratic senators asked federal regulators to investigate the business practices of smart TV manufacturers amid… https://t.co/QSJBVhkELf,0.4019,78,1017605043808362498,0.0,0.847,0.153
@nytimes,2018-07-13 02:47:04+00:00,"Tech companies have changed the world by building answers to obvious questions — but now the obvious, pressing ques… https://t.co/iCfEVikIcp",0.0,79,1017601275477798914,0.0,1.0,0.0
@nytimes,2018-07-13 02:32:03+00:00,Many celebrities and politicians found their Twitter followings knocked down a few digits as the company slashed te… https://t.co/IzbV0vNBHT,-0.2263,80,1017597493754957824,0.101,0.899,0.0
@nytimes,2018-07-13 02:17:05+00:00,RT @PamelaPaulNYT: Now you finally get to know which books the great Michiko Kakutani really wants to read. https://t.co/5gQ2abkmTF,0.6249,81,1017593727567761408,0.0,0.814,0.186
@nytimes,2018-07-13 02:02:04+00:00,Ireland is expected to become the first country to formally pledge to divest from fossil fuels https://t.co/24zgVmfSl5,0.0,82,1017589948185300993,0.0,1.0,0.0
@nytimes,2018-07-13 01:47:03+00:00,"“I still can’t believe it worked.” Inside the Thai soccer team's rescue: floating stretchers, anti-anxiety pills an… https://t.co/KdCrVdGMP6",0.5106,83,1017586171466211328,0.0,0.837,0.163
@nytimes,2018-07-13 01:32:05+00:00,"Deloitte employees are calling for the firm to end its consulting for ICE, circulating a petition saying they have… https://t.co/6lP0ijdrRS",0.0,84,1017582405870374912,0.0,1.0,0.0
@nytimes,2018-07-13 01:17:03+00:00,"RT @FrancesRobles: FEMA's own assessment of its handling of the Puerto Rico hurricane shows it vastly underestimated the need, lost track o…",-0.5267,85,1017578622570369024,0.18,0.82,0.0
@nytimes,2018-07-13 01:02:04+00:00,Evening Briefing: Here's what you need to know at the end of the day https://t.co/K8eMfXe0Ml,0.0,86,1017574847847772160,0.0,1.0,0.0
@nytimes,2018-07-13 00:47:05+00:00,RT @nytopinion: Hurricane Maria killed 70 times more people in Puerto Rico than the official estimate. Family members of the victims warn t…,-0.802,87,1017571078011531264,0.291,0.709,0.0
@nytimes,2018-07-13 00:32:04+00:00,"In Okinawa, Japan, a place where the average life expectancy for women is around 90, people form a kind of social n… https://t.co/mXzm25NWds",0.0,88,1017567300805910528,0.0,1.0,0.0
@nytimes,2018-07-13 00:21:04+00:00,"RT @nytimesbooks: Obama and Biden have run-ins with a biker gang, drug dealers and a corrupt cop. They try to shake Obama’s humorless secre…",-0.4588,89,1017564531692920833,0.167,0.833,0.0
@nytimes,2018-07-13 00:11:05+00:00,Manhattanhenge is happening again tonight and tomorrow. Here's what you need to know. https://t.co/VkI094d4gf,0.0,90,1017562019594166278,0.0,1.0,0.0
@nytimes,2018-07-13 00:00:15+00:00,Bette Nesmith Graham didn’t tell anyone at first. She mixed the concoction in her blender and poured it into nail p… https://t.co/D9Zib5UBBD,0.0,91,1017559294512975873,0.0,1.0,0.0
@nytimes,2018-07-12 23:47:05+00:00,"The Weinstein Company has no more Weinsteins. Bob Weinstein, chairman of the studio, will step down from the board… https://t.co/sbFhUQm9Uq",-0.296,92,1017555979452510208,0.104,0.896,0.0
@nytimes,2018-07-12 23:32:07+00:00,A Chicago man who was caught on video harassing a woman over a Puerto Rican flag shirt was charged with felony hate… https://t.co/6fUpWN7RNI,-0.8316,93,1017552211327508480,0.341,0.659,0.0
@nytimes,2018-07-12 23:21:02+00:00,RT @nytimesarts: Sandra Oh talks about being the first Asian woman nominated for Lead Actress in a Drama https://t.co/wT7yw9Cfe9,0.0,94,1017549425487630338,0.0,1.0,0.0
@nytimes,2018-07-12 23:10:08+00:00,Breaking News: President Trump inserted himself into Britain's debate over leaving the EU and criticized how Prime… https://t.co/x0JZaegUsk,-0.3612,95,1017546682320523264,0.128,0.872,0.0
@nytimes,2018-07-12 23:02:03+00:00,Here’s the full list of 2018 Emmy nominations: https://t.co/GSAPzLOM57,0.0,96,1017544648527679489,0.0,1.0,0.0
@nytimes,2018-07-12 22:47:02+00:00,Evening Briefing: Here's what you need to know at the end of the day https://t.co/HTu7KfZh32,0.0,97,1017540867488407552,0.0,1.0,0.0
@nytimes,2018-07-12 22:32:04+00:00,"The Thai Navy may find a use for Elon Musk’s mini-submarine, designed (but not used) to save the soccer team trappe… https://t.co/OlldxOtn3L",-0.3875,98,1017537100441415686,0.116,0.884,0.0
@nytimes,2018-07-12 22:17:04+00:00,"RT @nytlizrobbins: Border agents told him that his 4-year-old son would be put up for adoption, and ripped him from his arms. After two mon…",0.0,99,1017533324473061376,0.0,1.0,0.0
@nytimes,2018-07-12 22:02:02+00:00,Not sure what to do in NYC this weekend? We’ve got you. https://t.co/KaVPNdlOHC,-0.2411,100,1017529545010884610,0.141,0.859,0.0
